ENSGID	CHR	START	END	TSS	STRAND	NAME
ENSG00000106609	7	66386212	66423538	66386212	+	TMEM248
ENSG00000126524	7	66452667	66460680	66460680	-	SBDS
ENSG00000198874	7	66460160	66704501	66460160	+	TYW1
ENSG00000158321	7	69063282	70258492	69063282	+	AUTS2
ENSG00000185274	7	70597130	71178585	70597130	+	GALNT17
ENSG00000183166	7	71244476	71912136	71912136	-	CALN1
ENSG00000196313	7	72349920	72421979	72349920	+	POM121
ENSG00000155428	7	72430016	72439997	72439997	-	TRIM74
ENSG00000130305	7	72716513	72722823	72722823	-	NSUN5
ENSG00000146755	7	72726532	72742085	72742085	-	TRIM50
ENSG00000077800	7	72742164	72772646	72742164	+	FKBP6
ENSG00000188763	7	72848108	72850450	72848108	+	FZD9
ENSG00000009954	7	72854736	72936623	72936623	-	BAZ1B
ENSG00000106635	7	72950686	72972020	72972020	-	BCL7B
ENSG00000106638	7	72981867	72993121	72993121	-	TBL2
ENSG00000009950	7	73007524	73038873	73038873	-	MLXIPL
ENSG00000176428	7	73082161	73086442	73082161	+	VPS37D
ENSG00000176410	7	73095248	73097783	73097783	-	DNAJC30
ENSG00000071462	7	73097927	73112542	73097927	+	BUD23
ENSG00000106089	7	73113536	73134002	73134002	-	STX1A
ENSG00000106077	7	73150424	73153182	73153182	-	ABHD11
ENSG00000165215	7	73183327	73184600	73184600	-	CLDN3
ENSG00000189143	7	73213872	73247020	73213872	+	CLDN4
ENSG00000165171	7	73248920	73256846	73256846	-	METTL27
ENSG00000175877	7	73275489	73280220	73275489	+	TMEM270
ENSG00000049540	7	73442119	73484237	73442119	+	ELN
ENSG00000106683	7	73497263	73536855	73497263	+	LIMK1
ENSG00000106682	7	73588561	73611452	73588561	+	EIF4H
ENSG00000086730	7	73613982	73644164	73613982	+	LAT2
ENSG00000049541	7	73645829	73668788	73668788	-	RFC2
ENSG00000106665	7	73703737	73820265	73703737	+	CLIP2
ENSG00000006704	7	73868120	74016931	73868120	+	GTF2IRD1
ENSG00000158517	7	74188358	74203659	74188358	+	NCF1
ENSG00000196275	7	74210483	74267847	74267847	-	GTF2IRD2
ENSG00000174428	7	74508364	74565623	74508364	+	GTF2IRD2B
ENSG00000198750	7	74807499	74867509	74867509	-	GATSL2
ENSG00000178809	7	75024337	75040279	75024337	+	TRIM73
ENSG00000127946	7	75162619	75368280	75368280	-	HIP1
ENSG00000006606	7	75398851	75419214	75419214	-	CCL26
ENSG00000106178	7	75440143	75452674	75452674	-	CCL24
ENSG00000005486	7	75471920	75518244	75471920	+	RHBDD2
ENSG00000127948	7	75528518	75616173	75528518	+	POR
ENSG00000127952	7	75625656	75677322	75677322	-	STYXL1
ENSG00000146701	7	75677369	75696826	75677369	+	MDH2
ENSG00000177679	7	75831214	75916605	75831214	+	SRRM3
ENSG00000106211	7	75931990	75933612	75931990	+	HSPB1
ENSG00000170027	7	75956116	75988308	75988308	-	YWHAG
ENSG00000146700	7	76018651	76039014	76039014	-	SSC4D
ENSG00000188372	7	76026835	76071388	76026835	+	ZP3
ENSG00000091073	7	76090993	76135312	76090993	+	DTX2
ENSG00000243566	7	76139842	76145839	76139842	+	UPK3B
ENSG00000146707	7	76239303	76256596	76256596	-	POMZP3
ENSG00000135205	7	76751751	76958850	76751751	+	CCDC146
ENSG00000127951	7	76822686	76829165	76829165	-	FGL2
ENSG00000186088	7	76940068	77045666	77045666	-	GSAP
ENSG00000127947	7	77166612	77269386	77166612	+	PTPN12
ENSG00000187257	7	77325776	77412339	77325776	+	RSBN1L
ENSG00000135211	7	77423045	77427751	77427751	-	TMEM60
ENSG00000006576	7	77428090	77586820	77428090	+	PHTF2
ENSG00000187391	7	77646372	79082983	79082983	-	MAGI2
ENSG00000127955	7	79397344	79855497	79397344	+	GNAI1
ENSG00000135218	7	79998891	80308593	79998891	+	CD36
ENSG00000214415	7	80087951	80141380	80141380	-	GNAT3
ENSG00000075223	7	80371854	80551675	80551675	-	SEMA3C
ENSG00000019991	7	81328326	81399754	81399754	-	HGF
ENSG00000153956	7	81575760	82073272	82073272	-	CACNA2D1
ENSG00000186472	7	82383328	82792246	82792246	-	PCLO
ENSG00000170381	7	82992554	83278455	83278455	-	SEMA3E
ENSG00000075213	7	83585093	84122040	84122040	-	SEMA3A
ENSG00000153993	7	84624869	84816372	84816372	-	SEMA3D
ENSG00000198822	7	86273225	86494195	86273225	+	GRM3
ENSG00000164659	7	86506222	86688970	86688970	-	ELAPOR2
ENSG00000135164	7	86781725	86825653	86781725	+	DMTF1
ENSG00000135185	7	86825476	86849903	86849903	-	TMEM243
ENSG00000005469	7	86974980	87029110	86974980	+	CROT
ENSG00000005471	7	87031012	87109751	87109751	-	ABCB4
ENSG00000085563	7	87132333	87342639	87342639	-	ABCB1
ENSG00000105784	7	87256864	87461611	87256864	+	RUNDC3B
ENSG00000075303	7	87462883	87505675	87505675	-	SLC25A40
ENSG00000006634	7	87505531	87538868	87505531	+	DBF4
ENSG00000008277	7	87563458	87832204	87563458	+	ADAM22
ENSG00000075142	7	87834430	87856308	87856308	-	SRI
ENSG00000127954	7	87900207	87936209	87936209	-	STEAP4
ENSG00000182348	7	88389014	88967842	88389014	+	ZNF804B
ENSG00000164645	7	88423420	88425051	88425051	-	TEX47
ENSG00000164647	7	89783770	89794143	89783770	+	STEAP1
ENSG00000157214	7	89796904	89867451	89796904	+	STEAP2
ENSG00000105792	7	89874488	89940377	89874488	+	CFAP69
ENSG00000105793	7	89964537	90020767	89964537	+	GTPBP10
ENSG00000157224	7	90013035	90142716	90013035	+	CLDN12
ENSG00000058091	7	90095738	90839905	90095738	+	CDK14
ENSG00000157240	7	90893748	90900641	90893748	+	FZD1
ENSG00000127989	7	91321323	91510016	91510016	-	MTERF1
ENSG00000127914	7	91570154	91739987	91570154	+	AKAP9
ENSG00000001630	7	91714301	91764117	91764117	-	CYP51A1
ENSG00000240720	7	91770957	91808845	91808845	-	LRRD1
ENSG00000001631	7	91826812	91875480	91875480	-	KRIT1
ENSG00000001629	7	91875288	92030697	91875288	+	ANKIB1
ENSG00000157259	7	92076796	92089389	92076796	+	GATAD1
ENSG00000242950	7	92097694	92107300	92107300	-	ERVW-1
ENSG00000127980	7	92116334	92157834	92157834	-	PEX1
ENSG00000127993	7	92158087	92169795	92158087	+	RBM48
ENSG00000234545	7	92190072	92219707	92219707	-	FAM133B
ENSG00000105810	7	92234235	92465887	92465887	-	CDK6
ENSG00000205413	7	92728826	92747336	92747336	-	SAMD9
ENSG00000177409	7	92759369	92777698	92777698	-	SAMD9L
ENSG00000188175	7	92817847	92855782	92855782	-	HEPACAM2
ENSG00000004766	7	92861653	92990435	92861653	+	VPS50
ENSG00000004948	7	93053798	93204042	93204042	-	CALCR
ENSG00000127928	7	93220885	93540577	93220885	+	GNGT1
ENSG00000105825	7	93514708	93520065	93520065	-	TFPI2
ENSG00000127920	7	93551047	93557922	93551047	+	GNG11
ENSG00000105829	7	93592074	93633694	93633694	-	BET1
ENSG00000164692	7	94024207	94060539	94024207	+	COL1A2
ENSG00000127995	7	94138531	94186331	94138531	+	CASD1
ENSG00000127990	7	94153516	94285884	94285884	-	SGCE
ENSG00000242265	7	94285637	94299007	94285637	+	PEG10
ENSG00000158528	7	94536514	94925727	94536514	+	PPP1R9A
ENSG00000005421	7	94926988	94953844	94953844	-	PON1
ENSG00000105852	7	94989184	95025687	95025687	-	PON3
ENSG00000105854	7	95034174	95064641	95064641	-	PON2
ENSG00000005981	7	95107756	95169545	95107756	+	ASB4
ENSG00000004799	7	95212811	95225828	95225828	-	PDK4
ENSG00000158560	7	95401818	95739634	95401818	+	DYNC1I1
ENSG00000004864	7	95749532	95951459	95951459	-	SLC25A13
ENSG00000127922	7	96110938	96339192	96339192	-	SEM1
ENSG00000006377	7	96634865	96640352	96634865	+	DLX6
ENSG00000105880	7	96649708	96654262	96654262	-	DLX5
ENSG00000196636	7	96747010	96811075	96747010	+	SDHAF3
ENSG00000006128	7	97361396	97369784	97361396	+	TAC1
ENSG00000070669	7	97480989	97501854	97501854	-	ASNS
ENSG00000135175	7	97613999	97620481	97620481	-	OCM2
ENSG00000164715	7	97736174	97838950	97736174	+	LMTK2
ENSG00000180535	7	97840751	97844769	97840751	+	BHLHA15
ENSG00000205356	7	97843936	97881544	97881544	-	TECPR1
ENSG00000164713	7	97881691	97939753	97881691	+	BRI3
ENSG00000006453	7	97920962	98030402	98030402	-	BAIAP2L1
ENSG00000106236	7	98246597	98259181	98246597	+	NPTX2
ENSG00000166448	7	98444111	98468394	98468394	-	TMEM130
ENSG00000196367	7	98475556	98648454	98475556	+	TRRAP
ENSG00000198742	7	98625063	98741731	98741731	-	SMURF1
ENSG00000185467	7	98771195	98847698	98847698	-	KPNA7
ENSG00000241685	7	98923521	98963885	98923521	+	ARPC1A
ENSG00000130429	7	98971872	98992439	98971872	+	ARPC1B
ENSG00000106244	7	98989671	99006220	99006220	-	PDAP1
ENSG00000106245	7	99006264	99017239	99006264	+	BUD31
ENSG00000106246	7	99014362	99063786	99063786	-	PTCD1
ENSG00000160917	7	99036545	99054996	99036545	+	CPSF4
ENSG00000241468	7	99046098	99063809	99063809	-	ATP5MF
ENSG00000198556	7	99070513	99101273	99070513	+	ZNF789
ENSG00000160908	7	99071500	99102480	99102480	-	ZNF394
ENSG00000196652	7	99102285	99132323	99102285	+	ZKSCAN5
ENSG00000221909	7	99143923	99156159	99156159	-	FAM200A
ENSG00000197343	7	99156029	99174076	99156029	+	ZNF655
ENSG00000197037	7	99214569	99230031	99214569	+	ZSCAN25
ENSG00000106258	7	99245817	99277619	99277619	-	CYP3A5
ENSG00000160870	7	99302659	99332819	99332819	-	CYP3A7
ENSG00000160868	7	99354583	99381871	99381871	-	CYP3A4
ENSG00000021461	7	99425636	99463716	99425636	+	CYP3A43
ENSG00000244623	7	99473685	99474656	99474656	-	OR2AE1
ENSG00000146833	7	99474581	99517154	99517154	-	TRIM4
ENSG00000176402	7	99520889	99527243	99527243	-	GJC3
ENSG00000160862	7	99564343	99573665	99573665	-	AZGP1
ENSG00000106261	7	99613195	99639312	99613195	+	ZKSCAN1
ENSG00000166529	7	99647397	99662663	99647397	+	ZSCAN21
ENSG00000166526	7	99661656	99680171	99680171	-	ZNF3
ENSG00000168090	7	99686592	99689810	99686592	+	COPS6
ENSG00000166508	7	99689856	99699563	99699563	-	MCM7
ENSG00000221838	7	99699172	99707968	99699172	+	AP4M1
ENSG00000106290	7	99704499	99717464	99717464	-	TAF6
ENSG00000166997	7	99717257	99723131	99717257	+	CNPY4
ENSG00000214309	7	99724408	99726118	99724408	+	MBLAC1
ENSG00000188186	7	99746535	99753567	99746535	+	LAMTOR4
ENSG00000146826	7	99752043	99756346	99756346	-	TRAPPC14
ENSG00000197093	7	99756867	99766240	99766240	-	GAL3ST4
ENSG00000213420	7	99767229	99775004	99775004	-	GPC2
ENSG00000066923	7	99775186	99812010	99775186	+	STAG3
ENSG00000213413	7	99815864	99819113	99815864	+	PVRIG
ENSG00000214300	7	99905325	99919819	99905325	+	SPDYE3
ENSG00000121716	7	99949799	99965454	99949799	+	PILRB
ENSG00000085514	7	99965153	99997719	99965153	+	PILRA
ENSG00000078487	7	99998449	100026615	100026615	-	ZCWPW1
ENSG00000146834	7	100025945	100031749	100025945	+	MEPCE
ENSG00000160813	7	100032905	100034120	100034120	-	PPP1R35
ENSG00000185955	7	100054243	100061883	100061883	-	SPACDR
ENSG00000166925	7	100060982	100076855	100076855	-	TSC22D4
ENSG00000166924	7	100081550	100092425	100081550	+	NYAP1
ENSG00000106351	7	100136826	100165843	100136826	+	AGFG2
ENSG00000077454	7	100171634	100183752	100183752	-	LRCH4
ENSG00000205307	7	100169851	100171523	100171523	-	SAP25
ENSG00000106336	7	100181605	100198740	100181605	+	FBXO24
ENSG00000106333	7	100199986	100205798	100199986	+	PCOLCE
ENSG00000106330	7	100209725	100213007	100209725	+	MOSPD3
ENSG00000106327	7	100218039	100240402	100240402	-	TFR2
ENSG00000077080	7	100240720	100254071	100254071	-	ACTL6B
ENSG00000172354	7	100271190	100276797	100271190	+	GNB2
ENSG00000146830	7	100277130	100291873	100291873	-	GIGYF1
ENSG00000172336	7	100303744	100305109	100303744	+	POP7
ENSG00000130427	7	100318091	100321323	100318091	+	EPO
ENSG00000196411	7	100400187	100425145	100425145	-	EPHB4
ENSG00000146828	7	100424442	100464632	100424442	+	SLC12A9
ENSG00000087077	7	100465009	100471076	100465009	+	TRIP6
ENSG00000087087	7	100472725	100486285	100472725	+	SRRT
ENSG00000176125	7	100486342	100487336	100487336	-	UFSP1
ENSG00000087085	7	100487615	100494594	100494594	-	ACHE
ENSG00000169894	7	100547187	100611118	100547187	+	MUC3A
ENSG00000205277	7	100612846	100662220	100612846	+	MUC12
ENSG00000169876	7	100663353	100702140	100663353	+	MUC17
ENSG00000169871	7	100728762	100741248	100728762	+	TRIM56
ENSG00000106366	7	100770385	100782528	100770385	+	SERPINE1
ENSG00000106367	7	100797737	100804877	100797737	+	AP1S1
ENSG00000128564	7	100805790	100808850	100808850	-	VGF
ENSG00000167011	7	100813777	100823574	100823574	-	NAT16
ENSG00000106384	7	100838288	100844319	100844319	-	MOGAT3
ENSG00000106397	7	100849258	100861701	100861701	-	PLOD3
ENSG00000106400	7	100861446	100867471	100861446	+	ZNHIT1
ENSG00000106404	7	100875373	100882101	100882101	-	CLDN15
ENSG00000214253	7	100882739	100895597	100895597	-	FIS1
ENSG00000128581	7	100954195	100965104	100965104	-	IFT22
ENSG00000106436	7	101256610	101272576	101272576	-	MYL10
ENSG00000257923	7	101459184	101927250	101459184	+	CUX1
ENSG00000160999	7	101928382	101962178	101928382	+	SH2B2
ENSG00000128563	7	102004319	102067123	102004319	+	PRKRIP1
ENSG00000160991	7	102073553	102097272	102073553	+	ORAI2
ENSG00000160993	7	102096685	102105310	102105310	-	ALKBH4
ENSG00000161036	7	102105403	102113615	102105403	+	LRWD1
ENSG00000005075	7	102113575	102119369	102119369	-	POLR2J
ENSG00000170667	7	102120423	102158224	102158224	-	RASA4B
ENSG00000168255	7	102178365	102213100	102213100	-	POLR2J3
ENSG00000205238	7	102191673	102203985	102191673	+	SPDYE2
ENSG00000105808	7	102220093	102257203	102257203	-	RASA4
ENSG00000267368	7	102277472	102283238	102283238	-	UPK3BL1
ENSG00000228049	7	102305815	102312110	102312110	-	POLR2J2
ENSG00000267645	7	102277496	102312088	102312088	-	ENSG00000267645
ENSG00000173678	7	102290766	102303072	102290766	+	SPDYE2B
ENSG00000222011	7	102389418	102449672	102389418	+	FAM185A
ENSG00000161040	7	102451636	102715286	102715286	-	FBXL13
ENSG00000128606	7	102553447	102585558	102553447	+	LRRC17
ENSG00000170632	7	102715328	102740206	102715328	+	ARMC10
ENSG00000161048	7	102740223	102790007	102790007	-	NAPEPLD
ENSG00000105819	7	102937854	102972265	102937854	+	PMPCB
ENSG00000105821	7	102952736	102985277	102985277	-	DNAJC2
ENSG00000161057	7	102969017	103010793	102969017	+	PSMC2
ENSG00000170615	7	102993177	103086654	103086654	-	SLC26A5
ENSG00000189056	7	103111828	103630105	103630105	-	RELN
ENSG00000164815	7	103766788	103848495	103848495	-	ORC5
ENSG00000187416	7	103969051	104549008	103969051	+	LHFPL3
ENSG00000005483	7	104581390	104755466	104581390	+	KMT2E
ENSG00000135250	7	104751151	105039755	105039755	-	SRPK2
ENSG00000091127	7	105080108	105162718	105162718	-	PUS7
ENSG00000135249	7	105172616	105208124	105172616	+	RINT1
ENSG00000185055	7	105205567	105241322	105241322	-	EFCAB10
ENSG00000146776	7	105245219	105517045	105517045	-	ATXN7L1
ENSG00000128536	7	105517242	105676878	105517242	+	CDHR3
ENSG00000008282	7	105730951	105753035	105753035	-	SYPL1
ENSG00000105835	7	105888744	105926412	105926412	-	NAMPT
ENSG00000253276	7	106294806	106301604	106301604	-	CCDC71L
ENSG00000105851	7	106505723	106549425	106505723	+	PIK3CG
ENSG00000005249	7	106685150	106802256	106685150	+	PRKAR2B
ENSG00000105856	7	106809406	106842967	106809406	+	HBP1
ENSG00000164597	7	106841817	107204706	107204706	-	COG5
ENSG00000172209	7	107110463	107116129	107110463	+	GPR22
ENSG00000105865	7	107203929	107218968	107203929	+	DUS4L
ENSG00000075790	7	107220691	107269615	107220691	+	BCAP29
ENSG00000091137	7	107301273	107358254	107301273	+	SLC26A4
ENSG00000105879	7	107383518	107402112	107383518	+	CBLL1
ENSG00000091138	7	107405912	107443670	107443670	-	SLC26A3
ENSG00000091140	7	107531607	107572175	107531607	+	DLD
ENSG00000091136	7	107564244	107643658	107643658	-	LAMB1
ENSG00000091128	7	107663993	107770806	107770806	-	LAMB4
ENSG00000091129	7	107788068	108097161	108097161	-	NRCAM
ENSG00000135241	7	108110861	108210110	108210110	-	PNPLA8
ENSG00000177683	7	108194987	108210194	108210194	-	THAP5
ENSG00000128590	7	108210311	108215294	108210311	+	DNAJB9
ENSG00000205174	7	108524032	108524644	108524644	-	LINC02903
ENSG00000184903	7	110302700	111202573	111202573	-	IMMP2L
ENSG00000173114	7	110731062	110765510	110731062	+	LRRN3
ENSG00000128512	7	111366166	111846462	111846462	-	DOCK4
ENSG00000198839	7	111846750	111983989	111846750	+	ZNF277
ENSG00000006652	7	112062942	112121072	112062942	+	IFRD1
ENSG00000181016	7	112120908	112131117	112120908	+	LSMEM1
ENSG00000146802	7	112402432	112430478	112430478	-	TMEM168
ENSG00000164603	7	112459202	112579930	112579930	-	BMT2
ENSG00000164604	7	112718386	112727833	112727833	-	GPR85
ENSG00000154415	7	113516832	113715975	113715975	-	PPP1R3A
ENSG00000128573	7	113726382	114333827	113726382	+	FOXP2
ENSG00000135272	7	114562149	114659971	114562149	+	MDFIC
ENSG00000105967	7	115575202	115799950	115799950	-	TFEC
ENSG00000135269	7	115850560	115898837	115850560	+	TES
ENSG00000105971	7	115927434	116148595	115927434	+	CAV2
ENSG00000105974	7	116165048	116201233	116165048	+	CAV1
ENSG00000105976	7	116312250	116438431	116312250	+	MET
ENSG00000198898	7	116451124	116562103	116451124	+	CAPZA2
ENSG00000004866	7	116593292	116870230	116593292	+	ST7
ENSG00000105989	7	116915505	116963206	116963206	-	WNT2
ENSG00000154438	7	117003276	117068177	117068177	-	ASZ1
ENSG00000001626	7	116927174	117356025	116927174	+	CFTR
ENSG00000077063	7	117350705	117514193	117514193	-	CTTNBP2
ENSG00000128534	7	117824198	117844089	117824198	+	LSM8
ENSG00000106013	7	117854723	118136225	117854723	+	ANKRD7
ENSG00000184408	7	119913229	120390391	119913229	+	KCND2
ENSG00000106025	7	120427374	120498456	120498456	-	TSPAN12
ENSG00000071243	7	120590817	120617270	120590817	+	ING3
ENSG00000106034	7	120628751	120937496	120628751	+	CPED1
ENSG00000002745	7	120965421	120981158	120965421	+	WNT16
ENSG00000196937	7	120988932	121036418	121036418	-	FAM3C
ENSG00000106278	7	121513143	121702090	121513143	+	PTPRZ1
ENSG00000008311	7	121704637	121784362	121784362	-	AASS
ENSG00000128610	7	121941357	121950745	121950745	-	FEZF1
ENSG00000081803	7	121958465	122526813	122526813	-	CADPS2
ENSG00000188050	7	122337789	122339171	122339171	-	RNF133
ENSG00000235631	7	122341722	122342976	122342976	-	RNF148
ENSG00000128519	7	122634758	122635754	122635754	-	TAS2R16
ENSG00000081800	7	122753585	122840026	122840026	-	SLC13A1
ENSG00000164675	7	123092247	123175131	123175131	-	IQUB
ENSG00000128609	7	123177051	123197958	123197958	-	NDUFA5
ENSG00000146809	7	123207064	123279535	123207064	+	ASB15
ENSG00000170807	7	123295920	123304344	123295920	+	LMOD2
ENSG00000106299	7	123321997	123389057	123389057	-	WASL
ENSG00000106302	7	123469037	123517535	123469037	+	HYAL4
ENSG00000106304	7	123565291	123611468	123565291	+	SPAM1
ENSG00000234224	7	123670975	123673121	123673121	-	TMEM229A
ENSG00000170775	7	124383939	124405846	124405846	-	GPR37
ENSG00000128513	7	124462440	124570037	124570037	-	POT1
ENSG00000179603	7	126078652	126893147	126893147	-	GRM8
ENSG00000048405	7	126986844	127071978	127071978	-	ZNF800
ENSG00000179562	7	127220682	127233665	127233665	-	GCC1
ENSG00000004059	7	127228440	127231754	127228440	+	ARF5
ENSG00000106328	7	127231463	127242198	127231463	+	FSCN3
ENSG00000106331	7	127250346	127258196	127258196	-	PAX4
ENSG00000197157	7	127292248	127732661	127292248	+	SND1
ENSG00000128594	7	127667124	127672160	127672160	-	LRRC4
ENSG00000174697	7	127881331	127897682	127881331	+	LEP
ENSG00000106344	7	127937738	127983962	127983962	-	RBM28
ENSG00000224940	7	127990379	128001744	128001744	-	PRRT4
ENSG00000106348	7	128032331	128050040	128050040	-	IMPDH1
ENSG00000135245	7	128095903	128098472	128095903	+	HILPDA
ENSG00000165055	7	128116783	128146656	128116783	+	METTL2B
ENSG00000205085	7	128311747	128327931	128311747	+	GARIN1A
ENSG00000135248	7	128349115	128371797	128349115	+	GARIN1B
ENSG00000128595	7	128379346	128413454	128379346	+	CALU
ENSG00000128617	7	128412539	128415848	128415848	-	OPN1SW
ENSG00000128596	7	128430811	128462186	128430811	+	CCDC136
ENSG00000128591	7	128470460	128499328	128470460	+	FLNC
ENSG00000128524	7	128502910	128505901	128502910	+	ATP6V1F
ENSG00000128604	7	128577511	128590092	128577511	+	IRF5
ENSG00000064419	7	128594234	128695227	128695227	-	TNPO3
ENSG00000158457	7	128784724	128809540	128784724	+	TSPAN33
ENSG00000128602	7	128828474	128853386	128828474	+	SMO
ENSG00000158467	7	128864871	129070052	128864871	+	AHCYL2
ENSG00000128578	7	129074273	129128240	129074273	+	STRIP2
ENSG00000240204	7	129142372	129152759	129142372	+	SMKR1
ENSG00000106459	7	129251561	129396922	129251561	+	NRF1
ENSG00000186591	7	129470572	129592800	129592800	-	UBE2H
ENSG00000091732	7	129658127	129691291	129691291	-	ZC3HC1
ENSG00000128607	7	129710374	129775545	129710374	+	KLHDC10
ENSG00000146842	7	129804553	129847610	129847610	-	TMEM209
ENSG00000165120	7	129846184	129856684	129846184	+	SSMEM1
ENSG00000158516	7	129906703	129929638	129906703	+	CPA2
ENSG00000128510	7	129932974	129964020	129932974	+	CPA4
ENSG00000158525	7	129984656	130008571	129984656	+	CPA5
ENSG00000091704	7	130020180	130027955	130020180	+	CPA1
ENSG00000106477	7	130033612	130082274	130082274	-	CEP41
ENSG00000106484	7	130126012	130146306	130126012	+	MEST
ENSG00000158623	7	130146079	130353588	130353588	-	COPG2
ENSG00000213265	7	130353483	130372268	130372268	-	TSGA13
ENSG00000128585	7	130794855	131181391	130794855	+	MKLN1
ENSG00000128567	7	131185021	131242976	131242976	-	PODXL
ENSG00000221866	7	131808099	132333447	132333447	-	PLXNA4
ENSG00000106554	7	132469631	132766850	132766850	-	CHCHD3
ENSG00000131558	7	132937829	133751342	132937829	+	EXOC4
ENSG00000155530	7	133812052	133949347	133812052	+	LRGUK
ENSG00000205060	7	133974084	134001682	134001682	-	SLC35B4
ENSG00000085662	7	134127108	134144036	134144036	-	AKR1B1
ENSG00000198074	7	134212319	134226164	134212319	+	AKR1B10
