hgnc_id	GeneSymbol	gene	TSSD	length	CDS_length	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	HI	hs
HGNC:10710	ENSG00000256060	TRAPPC2B	33	1.854	0.423	NA	NA	29	1.01189655172414	26	0.784615384615385	0	0	0	0	6	3	1	0	NA	NA
HGNC:26561	ENSG00000188785	ZNF548	34	13.142	1.638	0.33982	1.068	41	1.03043902439024	57	0.319298245614035	2	0	0	0	8	4	1	1	0	0.0985541575718952
HGNC:12958	ENSG00000186272	ZNF17	34	10.773	1.995	0.23465	1.398	57	1.1270350877193	49	0.269387755102041	1	0	0	0	8	4	1	1	0	0.0852062142818015
HGNC:32783	ENSG00000186230	ZNF749	35	11.776	2.337	0.048846	1.68	45	1.04997777777778	74	0.513513513513514	3	0	0	0	8	4	1	1	0	0.0835212835652648
HGNC:13548	ENSG00000178201	VN1R1	37	2.35	1.062	NA	NA	1	3.283	48	0.270833333333333	1	0	0	0	1	1	1	0	NA	NA
HGNC:33106	ENSG00000197128	ZNF772	38	10.907	1.47	0.00012102	0.911	48	1.18941666666667	2	0.2	1	0	0	0	1	1	1	1	0	9.95903204970498e-06
HGNC:20648	ENSG00000105136	ZNF419	38	8.387	1.536	0.0053294	1.479	45	1.06571111111111	37	0.297297297297297	2	0	0	0	2	1	1	1	0	5.36239041367788e-05
HGNC:30487	ENSG00000152439	ZNF773	38	18.489	1.329	4.8394e-06	1.447	36	1.10538888888889	82	0.497560975609756	1	0	0	0	2	1	1	1	0	9.54616529395597e-05
HGNC:26632	ENSG00000121406	ZNF549	39	30.217	1.923	0.0027791	1.707	45	1.13613333333333	58	0.303448275862069	1	0	0	0	8	4	1	1	0	1.05165640209571e-05
HGNC:28643	ENSG00000251369	ZNF550	41	24.606	1.269	3.6166e-07	1.849	43	1.0676976744186	58	0.348275862068966	2	0	0	0	1	1	1	1	0	0.000240111726217751
HGNC:20645	ENSG00000083817	ZNF416	41	7.345	1.785	0.36706	1.005	56	1.08330357142857	4	0.2	1	7	4	1	8	4	1	1	0	0.0222785391579123
HGNC:33104	ENSG00000171649	ZIK1	41	15.434	1.464	2.7592e-05	1.916	36	1.08069444444444	30	0.34	2	0	0	0	1	1	1	1	0	8.08493141295858e-05
HGNC:29297	ENSG00000183647	ZNF530	41	12.837	1.8	0.007439	1.831	52	1.04511538461538	0	0	1	0	0	0	8	4	1	1	0	6.69342821389223e-05
HGNC:12918	ENSG00000213762	ZNF134	41	10.491	1.284	1.2592e-07	1.325	53	1.25660377358491	1	0.2	1	3	2	1	2	1	1	1	0	0.000201012863362225
HGNC:13003	ENSG00000121417	ZNF211	41	13.646	1.89	4.9782e-11	1.676	54	1.2307037037037	37	0.259459459459459	2	0	0	0	1	1	1	1	0	6.44547517439738e-05
HGNC:23709	ENSG00000180532	ZSCAN4	40	10.217	1.302	4.3321e-05	1.619	0	0	26	0.623076923076923	0	0	0	0	2	1	1	1	0	0.00315618513456086
HGNC:25108	ENSG00000204519	ZNF551	40	35.332	2.013	0.055038	1.622	64	1.16003125	10	0.32	0	0	0	0	1	1	1	1	0	0.0861654836367984
HGNC:12939	ENSG00000179909	ZNF154	40	12.929	1.314	2.8224e-07	1.226	51	1.17664705882353	46	0.552173913043478	1	0	0	0	8	4	1	1	0	7.45590301223936e-05
HGNC:26279	ENSG00000083814	ZNF671	40	7.873	1.605	4.2147e-08	1.881	65	1.08009230769231	55	0.352727272727273	2	3	2	1	1	1	1	1	0	0.0011702793181578
HGNC:26765	ENSG00000152443	ZNF776	39	11.333	1.557	0.006507	1.855	109	0.92005504587156	48	0.295833333333333	2	0	0	0	1	1	1	1	0	NA
HGNC:25949	ENSG00000083828	ZNF586	39	50.284	1.209	0.036539	1.791	124	1.00287096774194	86	1.04186046511628	2	0	0	0	2	1	1	1	0	NA
HGNC:26135	ENSG00000178935	ZNF552	40	11.072	1.224	0.00086839	1.908	131	1.09318320610687	103	1.62330097087379	2	0	0	0	2	1	1	1	0	0.0743761356441328
HGNC:37142	ENSG00000269343	ZNF587B	40	26.517	1.902	3.8024e-13	1.806	106	0.953254716981132	0	0	0	0	0	0	1	1	1	1	0	0.000250196995415228
HGNC:33258	ENSG00000204514	ZNF814	41	40.343	2.568	0.044817	1.717	75	1.09526666666667	94	0.965957446808511	3	0	0	0	8	4	1	1	0	0.0102882668462511
HGNC:30955	ENSG00000198466	ZNF587	40	15.258	1.728	0.049557	1.673	125	0.811872	106	1.72075471698113	6	0	0	0	8	4	1	1	0	0.0896045926841662
HGNC:20646	ENSG00000173480	ZNF417	41	16.314	1.728	0.0067514	1.849	65	1.2628	97	1.20618556701031	1	0	0	0	6	3	1	1	0	NA
HGNC:20647	ENSG00000196724	ZNF418	40	13.52	2.094	1.0016e-09	1.527	56	1.40444642857143	63	0.374603174603175	1	1	1	1	2	1	1	1	0	0.000230383971160574
HGNC:13049	ENSG00000152454	ZNF256	41	6.873	1.884	0.0055297	1.88	67	1.22992537313433	19	0.336842105263158	2	0	0	0	8	4	1	1	0	0.004026585080187
HGNC:28642	ENSG00000177025	C19orf18	43	16.097	0.648	4.3311e-07	1.595	0	0	19	0.315789473684211	1	1	1	1	1	1	1	0	0	7.93147354490644e-05
HGNC:25879	ENSG00000166704	ZNF606	40	26.273	2.379	0.41765	0.417	73	1.3293698630137	7	0.314285714285714	1	0	0	0	8	4	1	1	0	0.129338348139043
HGNC:23712	ENSG00000152467	ZSCAN1	40	20.606	1.227	4.3802e-07	1.593	39	2.02712820512821	43	0.972093023255814	2	0	0	0	5	3	1	1	0	0.000164294150058874
HGNC:12919	ENSG00000176293	ZNF135	44	27.07	2.049	1.5569e-12	1.092	60	1.26006666666667	68	0.541176470588235	1	0	0	0	3	2	1	1	0	0.000249817282607135
HGNC:21037	ENSG00000121413	ZSCAN18	40	34.589	1.701	0.047469	0.674	51	1.11633333333333	66	0.833333333333333	3	7	4	1	3	2	1	1	0	0.0386498461944596
HGNC:14209	ENSG00000181894	ZNF329	39	28.862	1.626	0.00036998	0.913	106	0.916339622641509	41	0.346341463414634	4	0	0	0	3	2	1	1	0	0.000654792580881477
HGNC:13068	ENSG00000171606	ZNF274	37	30.532	1.962	0.14989	0.473	87	0.958724137931035	50	0.312	2	3	2	1	4	2	1	1	0	0.03773299516998
HGNC:16759	ENSG00000198131	ZNF544	35	48.901	2.148	0.00099546	1.577	64	1.183046875	62	0.312903225806452	2	0	0	0	3	2	1	1	0	0.000103923233248845
HGNC:13154	ENSG00000278129	ZNF8	33	23.836	1.728	0.016971	0.69	65	1.02206153846154	0	0	2	0	0	0	8	4	1	1	0	NA
HGNC:30466	ENSG00000142396	ERVK3-1	33	10.344	0.349	NA	NA	69	0.926086956521739	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:4929	ENSG00000182318	ZSCAN22	31	15.338	1.476	8.2509e-08	1.208	106	1.00041509433962	98	0.840816326530612	1	0	0	0	3	2	1	1	0	0.000366409672775405
HGNC:5	ENSG00000121410	A1BG	30	8.314	1.488	4.9917e-09	1.208	7	2.16628571428571	96	1.56875	4	0	0	0	3	2	1	0	0	0.0156333377251426
HGNC:23714	ENSG00000174586	ZNF497	30	8.491	1.497	NA	NA	96	1.01539583333333	81	0.380246913580247	0	0	0	0	1	1	1	1	NA	NA
HGNC:25164	ENSG00000152475	ZNF837	30	13.412	1.596	1.3275e-06	1.678	96	0.609333333333333	2	0.2	1	4	2	1	0	0	0	1	0	NA
HGNC:10426	ENSG00000083845	RPS5	30	8.406	0.678	0.94764	0.322	124	0.592540322580645	0	0	3	9	5	1	10	5	1	0	1	0.163374209792325
HGNC:51249	ENSG00000269855	RNF225	29	1.423	0.99	NA	NA	59	0.746627118644068	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:27318	ENSG00000171574	ZNF584	29	16.823	1.266	0.00010489	1.124	127	0.969763779527559	99	1.14343434343434	2	1	1	1	8	4	1	1	0	0.000865730144894213
HGNC:12916	ENSG00000131849	ZNF132	27	7.339	2.121	1.0294e-12	1.284	96	0.929291666666667	27	0.237037037037037	1	1	1	1	8	4	1	1	0	0.000286222723596748
HGNC:33107	ENSG00000249471	ZNF324B	26	6.222	1.635	3.4989e-05	1.098	111	1.01393693693694	52	0.280769230769231	1	0	0	0	8	4	1	1	0	0.04662352225981
HGNC:14096	ENSG00000083812	ZNF324	26	8.38	1.662	0.038443	0.61	112	0.9835	61	0.334426229508197	2	0	0	0	8	4	1	1	0	0.0121712190876881
HGNC:21036	ENSG00000083838	ZNF446	26	7.213	1.353	5.6695e-08	1.107	120	0.878933333333333	14	0.371428571428571	2	2	1	1	6	3	1	1	0	0.00618316206770482
HGNC:10999	ENSG00000083807	SLC27A5	24	32.901	2.073	8.3678e-15	1.207	48	1.14208333333333	102	1.58039215686275	2	0	0	0	5	3	1	0	0	0.000340862723738294
HGNC:23715	ENSG00000119574	ZBTB45	23	25.381	1.536	2.8819e-05	1.13	115	1.01606956521739	57	0.592982456140351	2	3	2	1	2	1	1	1	0	0.000114810759522963
HGNC:16384	ENSG00000130726	TRIM28	23	6.658	2.508	1	0.082	60	1.0166	57	0.498245614035088	3	8	4	1	10	5	1	0	1	0.348913288468293
HGNC:30216	ENSG00000130724	CHMP2A	23	3.653	0.798	0.12719	0.8	58	0.841396551724138	8	0.5	4	9	5	1	9	5	1	0	0	0.0592133101846285
HGNC:12491	ENSG00000130725	UBE2M	23	3.242	0.552	0.79769	0.492	49	0.683040816326531	18	0.288888888888889	5	0	0	0	9	5	1	0	0	0.0117768089569791
HGNC:13108	ENSG00000099326	MZF1	22	11.644	2.205	1.0667e-10	1.082	44	0.744227272727273	50	0.256	3	9	5	1	8	4	1	1	0	0.00575477250530565
HGNC:18105	ENSG00000178591	DEFB125	13	9.844	0.471	0.014469	1.936	8	1.6705	0	0	2	0	0	0	0	0	0	0	0	0.00156224221802539
HGNC:15900	ENSG00000125788	DEFB126	14	3.161	0.336	0.40842	1.683	18	1.63533333333333	0	0	3	0	0	0	0	0	0	0	0	0.0574192981888437
HGNC:16206	ENSG00000088782	DEFB127	15	1.709	0.3	0.40494	1.692	3	1.32766666666667	0	0	4	0	0	0	1	1	1	0	0	0.0551103501024664
HGNC:18106	ENSG00000185982	DEFB128	16	1.858	0.282	0.39598	1.715	5	2.8082	0	0	2	0	0	0	0	0	0	0	0	0.0515442779195721
HGNC:16218	ENSG00000125903	DEFB129	16	2.628	0.552	0.097066	1.882	19	1.76757894736842	87	0.593103448275862	2	0	0	0	0	0	0	0	0	NA
HGNC:33806	ENSG00000186458	DEFB132	16	3.372	0.288	0.0017672	1.957	21	2.37733333333333	24	0.75	1	1	1	1	0	0	0	0	0	7.44797105189882e-05
HGNC:16227	ENSG00000196476	C20orf96	17	19.915	1.092	1.178e-14	1.367	127	1.80134645669291	110	1.19454545454545	4	1	1	1	1	1	1	0	0	0.000382035191355878
HGNC:16230	ENSG00000247315	ZCCHC3	17	2.754	1.212	0.011938	1.179	129	1.72502325581395	103	1.0873786407767	3	3	2	1	4	2	1	0	0	0.000390875248180516
HGNC:11198	ENSG00000177732	SOX12	17	4.672	0.948	0.85589	0.471	131	2.08970992366412	92	0.747826086956522	4	10	5	1	3	2	1	1	0	0.12341426468827
HGNC:16229	ENSG00000125841	NRSN2	18	12.878	0.615	0.0042391	1.566	111	2.56653153153153	77	0.454545454545455	7	6	3	1	3	2	1	0	0	0.00115876193415732
HGNC:16228	ENSG00000101255	TRIB3	18	34.724	1.158	1.1597e-13	1.888	121	2.43071074380165	109	4.2697247706422	11	8	4	1	8	4	1	0	0	0.000242646974173861
HGNC:15864	ENSG00000125826	RBCK1	18	24.641	1.533	0.13497	0.453	130	2.24322307692308	105	1.09904761904762	12	5	3	1	10	5	1	1	0	0.0429735527925174
HGNC:16133	ENSG00000125875	TBC1D20	19	38.97	1.308	0.93074	0.364	130	2.28546923076923	106	1.07169811320755	1	0	0	0	3	2	1	0	1	0.237247191494142
HGNC:2457	ENSG00000101266	CSNK2A1	20	71.337	1.176	0.98711	0.297	118	1.53229661016949	10	0.22	4	0	0	0	10	5	1	0	1	0.364946741232244
HGNC:11627	ENSG00000125878	TCF15	19	6.052	0.6	0.51981	1.3	28	2.11975	98	2.85510204081633	1	8	4	1	1	1	1	1	0	0.0515397111197843
HGNC:16132	ENSG00000271303	SRXN1	19	6.585	0.414	0.069723	1.491	130	1.99996153846154	0	0	4	9	5	1	5	3	1	0	0	0.123579507473489
HGNC:15952	ENSG00000215397	SCRT2	18	14.206	0.924	0.91009	0.386	70	2.26614285714286	106	1.85849056603774	3	0	0	0	2	1	1	1	1	0.137298148276764
HGNC:16187	ENSG00000101276	SLC52A3	19	15.934	1.41	0.019348	0.8	50	2.2009	57	1.57543859649123	2	4	2	1	1	1	1	0	0	0.000600415036547494
HGNC:16188	ENSG00000125898	FAM110A	17	23.748	0.888	0.36091	1.019	130	1.78366153846154	105	1.44190476190476	7	8	4	1	4	2	1	0	0	0.12410754648007
HGNC:487	ENSG00000101280	ANGPT4	15	46.434	1.512	4.5492e-15	1.325	22	2.18186363636364	49	0.481632653061225	1	5	3	1	3	2	1	0	0	0.000176539177960044
HGNC:16175	ENSG00000101282	RSPO4	16	43.859	0.705	8.5962e-08	1.593	9	3.50244444444444	75	1.04	1	4	2	1	6	3	1	0	0	0.000424736730839788
HGNC:9571	ENSG00000125818	PSMF1	15	76.176	0.816	3.3092e-08	1.499	126	1.55638095238095	21	0.39047619047619	13	5	3	1	9	5	1	0	0	0.000350257335856826
HGNC:15893	ENSG00000125895	TMEM74B	15	4.854	0.771	0.00030413	1.503	21	1.69971428571429	91	1.19120879120879	1	4	2	1	1	1	1	0	0	0.0179323183403854
HGNC:37254	ENSG00000215595	C20orf202	15	5.622	0.3	0.034298	1.809	10	1.9274	97	1.2659793814433	0	1	1	1	0	0	0	0	0	NA
HGNC:16271	ENSG00000244588	RAD21L1	15	70.377	1.671	4.5316e-06	0.795	79	1.71812658227848	103	1.35145631067961	1	0	0	0	3	2	1	0	0	0.00593101360156601
HGNC:15931	ENSG00000101298	SNPH	15	43.048	1.617	0.97082	0.309	99	2.03720202020202	102	2.57254901960784	1	6	3	1	1	1	1	0	1	0.188291783892178
HGNC:15756	ENSG00000125775	SDCBP2	14	19.23	0.879	3.6357e-07	1.382	96	2.12764583333333	93	2.14193548387097	4	6	3	1	6	3	1	0	0	1.92112564759043e-05
HGNC:3711	ENSG00000088832	FKBP1A	13	24.187	0.39	0.81452	0.538	131	1.99945038167939	111	8.32972972972973	5	0	0	0	9	5	1	0	0	0.14187244064227
HGNC:15912	ENSG00000088833	NSFL1C	13	31.68	1.119	0.049492	0.589	110	1.71007272727273	29	0.241379310344828	4	5	3	1	9	5	1	0	0	0.115632959212246
HGNC:16247	ENSG00000196209	SIRPB2	13	20.847	1.029	0.00036633	1.123	76	1.81693421052632	107	3.34953271028037	8	0	0	0	0	0	0	0	0	0.00895327945174087
HGNC:16248	ENSG00000125900	SIRPD	13	23.454	0.597	3.9148e-08	1.886	4	1.92	20	0.58	2	0	0	0	1	1	1	0	0	5.55175624801798e-05
HGNC:15928	ENSG00000101307	SIRPB1	13	58.676	1.197	2.3107e-12	1.633	64	1.976296875	16	0.3875	4	0	0	0	3	2	1	0	0	0.000139836308299776
HGNC:15757	ENSG00000089012	SIRPG	13	28.627	1.164	3.476e-15	1.747	24	2.00808333333333	70	8.31428571428571	3	0	0	0	3	2	1	0	0	0.00108377135985369
HGNC:9662	ENSG00000198053	SIRPA	9	46.425	1.527	0.67197	0.434	108	2.64923148148148	101	4.89306930693069	18	0	0	0	7	4	1	0	0	0.0412798803675257
HGNC:8820	ENSG00000101327	PDYN	8	15.528	0.765	0.00017033	1.656	10	2.1074	97	2.30103092783505	3	0	0	0	10	5	1	0	0	0.0170801963920448
HGNC:16254	ENSG00000125834	STK35	9	75.211	1.605	0.48076	0.532	99	1.05325252525253	32	0.525	6	3	2	1	2	1	1	0	0	NA
HGNC:11779	ENSG00000125780	TGM3	10	45.078	2.082	2.9739e-06	0.686	20	2.40315	68	1.09117647058824	1	6	3	1	5	3	1	0	0	0.0111158515953775
HGNC:16255	ENSG00000166948	TGM6	16	51.852	2.121	1.1154e-24	1.367	6	0.927833333333333	35	0.32	1	6	3	1	0	0	0	0	0	0.000442529238091989
HGNC:11153	ENSG00000125835	SNRPB	15	9.219	0.723	0.70858	0.494	101	1.19327722772277	41	0.370731707317073	3	8	4	1	10	5	1	0	0	0.0820728831341396
HGNC:16017	ENSG00000088876	ZNF343	14	42.885	1.923	0.0053489	1.478	118	1.45534745762712	75	0.301333333333333	1	0	0	0	2	1	1	1	0	8.5907353465711e-06
HGNC:16527	ENSG00000149488	TMC2	14	107.007	2.721	2.083e-27	1.151	6	1.1235	86	1.02558139534884	2	1	1	1	0	0	0	0	0	8.79449952937836e-05
HGNC:15911	ENSG00000101361	NOP56	17	5.8	1.785	0.62098	0.404	107	1.47496261682243	53	0.366037735849057	2	0	0	0	10	5	1	0	0	0.108650137432564
HGNC:5385	ENSG00000101365	IDH3B	19	5.824	1.164	2.9929e-11	1.264	111	1.615	89	0.608988764044944	1	7	4	1	9	5	1	0	0	0.000158488888623226
HGNC:29278	ENSG00000088881	EBF4	20	67.234	1.809	0.0003154	0.704	43	1.73862790697674	89	1.23595505617978	2	7	4	1	2	1	1	1	0	0.0445812991329501
HGNC:15771	ENSG00000088882	CPXM1	22	6.553	2.205	3.7553e-12	0.906	75	1.71417333333333	95	1.10315789473684	8	7	4	1	1	1	1	0	0	0.0143921050392099
HGNC:16134	ENSG00000258713	C20orf141	22	0.846	0.498	0.043255	1.732	50	2.09106	73	0.50958904109589	1	0	0	0	1	1	1	0	0	0.00151092782789332
HGNC:40044	ENSG00000198326	TMEM239	22	3.982	0.588	0.0010286	1.567	11	1.46327272727273	70	0.471428571428571	2	0	0	0	3	2	1	0	0	NA
HGNC:16212	ENSG00000132635	PCED1A	22	5.876	1.365	0.092448	0.601	123	2.07960162601626	80	0.68	3	8	4	1	2	1	1	0	0	0.0877236412177557
HGNC:14584	ENSG00000215305	VPS16	22	26.029	2.52	2.2652e-15	0.818	123	2.07960162601626	45	0.351111111111111	2	4	2	1	7	4	1	0	0	0.0125442375602539
HGNC:9664	ENSG00000132670	PTPRA	22	165.656	2.409	0.99998	0.192	7	2.02485714285714	106	1.53396226415094	1	5	3	1	8	4	1	0	1	0.088462103083102
HGNC:4420	ENSG00000125787	GNRH2	20	2.125	0.363	1.3359e-07	1.918	50	1.97558	108	1.74814814814815	1	0	0	0	10	5	1	0	0	0.00016266516573033
HGNC:14045	ENSG00000125901	MRPS26	20	2.198	0.618	1.3667e-06	1.673	111	1.51140540540541	0	0	2	5	3	1	10	5	1	0	0	0.0144864242561206
HGNC:8528	ENSG00000101405	OXT	20	0.897	0.378	0.71197	0.729	30	2.1761	91	1.07692307692308	2	0	0	0	10	5	1	0	0	0.0993963690713163
HGNC:894	ENSG00000101200	AVP	20	2.168	0.495	0.074413	1.452	20	1.7181	111	3.13693693693694	1	0	0	0	10	5	1	0	0	0.000194922812905015
HGNC:17777	ENSG00000185019	UBOX5	19	52.623	1.626	0.00072138	0.823	109	1.29693577981651	77	1.48311688311688	1	0	0	0	5	3	1	0	0	0.00986892753336277
HGNC:25790	ENSG00000215251	FASTKD5	19	13.346	2.295	3.5791e-08	0.919	109	1.29693577981651	95	2.55368421052632	0	8	4	1	5	3	1	0	0	0.00290691076363296
HGNC:30139	ENSG00000088899	LZTS3	19	10.932	2.022	0.99616	0.228	118	1.40459322033898	100	1.322	0	8	4	1	2	1	1	0	1	0.261558525245502
HGNC:16110	ENSG00000198171	DDRGK1	19	14.335	0.945	3.0689e-07	1.063	118	1.41948305084746	109	1.44954128440367	1	5	3	1	5	3	1	0	0	0.0409849245573958
HGNC:6176	ENSG00000125877	ITPA	19	15.002	0.585	1.0144e-07	1.353	117	1.69988034188034	48	0.458333333333333	3	3	2	1	6	3	1	0	0	0.000590755236579893
HGNC:16438	ENSG00000088836	SLC4A11	21	12.142	2.757	4.6435e-15	0.942	22	1.94886363636364	106	2.02264150943396	2	9	5	1	1	1	1	0	0	4.02637647560818e-05
HGNC:17721	ENSG00000088854	DNAAF9	22	158.364	3.534	1.1351e-12	0.6	119	1.2906974789916	89	1.71460674157303	5	3	2	1	4	2	1	0	0	0.0240656496549187
HGNC:885	ENSG00000088812	ATRN	22	180.1	4.29	1	0.195	117	1.54297435897436	97	1.11340206185567	4	4	2	1	4	2	1	0	1	0.0300996759465686
HGNC:13821	ENSG00000125861	GFRA4	18	4.151	0.9	0.0013789	1.472	7	1.98842857142857	77	0.698701298701299	0	2	1	1	8	4	1	0	0	NA
HGNC:15478	ENSG00000149451	ADAM33	17	14.281	2.442	2.1487e-15	0.922	27	2.80081481481481	105	3.56952380952381	5	10	5	1	2	1	1	0	0	0.000435573801182433
HGNC:11127	ENSG00000088827	SIGLEC1	15	25.63	5.13	5.3298e-46	1.23	29	2.38162068965517	59	0.755932203389831	1	10	5	1	4	2	1	0	0	0.000291432089431496
HGNC:16193	ENSG00000132622	HSPA12B	15	20.426	2.061	0.00045299	0.618	26	2.80219230769231	103	3.43883495145631	2	10	5	1	2	1	1	0	0	0.0327063108433605
HGNC:15873	ENSG00000101220	C20orf27	15	14.273	0.6	0.0086621	1.293	128	1.6639375	104	2.05576923076923	3	9	5	1	3	2	1	0	0	0.000677349430506331
HGNC:15874	ENSG00000101222	SPEF1	15	3.944	0.711	1.5956e-05	1.232	126	1.85928571428571	103	1.60194174757282	1	6	3	1	3	2	1	0	0	0.00711541311613537
HGNC:1852	ENSG00000125817	CENPB	15	2.889	1.8	0.99634	0.181	128	1.7074765625	104	1.66730769230769	2	8	4	1	6	3	1	1	1	0.190603872519535
HGNC:1726	ENSG00000101224	CDC25B	15	19.349	1.743	0.3643	0.425	131	1.55443511450382	111	5.1945945945946	11	5	3	1	8	4	1	0	0	0.0197466191463779
HGNC:15875	ENSG00000125843	AP5S1	15	8.314	0.603	9.0339e-05	1.787	130	1.45748461538462	61	0.583606557377049	1	0	0	0	2	1	1	0	0	0.000280738322152803
HGNC:29233	ENSG00000088888	MAVS	15	29.324	1.623	6.7045e-07	1.296	128	1.468671875	83	0.587951807228916	2	0	0	0	9	5	1	0	0	0.000128473826659244
HGNC:15894	ENSG00000125779	PANK2	15	41.048	1.713	7.4034e-07	0.967	122	1.67964754098361	106	2.75094339622642	6	0	0	0	5	3	1	0	0	0.00195720141017629
HGNC:13779	ENSG00000101236	RNF24	13	88.249	0.51	0.030685	0.909	131	2.71152671755725	93	1.92258064516129	2	0	0	0	3	2	1	0	0	0.157142052010396
HGNC:15862	ENSG00000088826	SMOX	13	66.767	1.758	0.39964	0.467	115	2.69720869565217	111	7.31891891891892	4	7	4	1	7	4	1	0	0	0.0644769759016321
HGNC:280	ENSG00000171873	ADRA1D	11	28.657	1.719	4.0117e-05	1.314	23	2.81147826086957	95	2.78315789473684	5	7	4	1	10	5	1	0	0	0.0294977098885892
HGNC:9449	ENSG00000171867	PRNP	7	15.24	0.762	0.00063182	1.299	125	2.075336	107	3.88224299065421	25	7	4	1	9	5	1	0	0	0.0290496316568758
HGNC:15748	ENSG00000171864	PRND	7	6.551	0.531	0.012539	1.682	16	3.4405	29	0.220689655172414	1	0	0	0	3	2	1	0	0	0.0999462467877119
HGNC:9883	ENSG00000101265	RASSF2	7	43.585	0.981	5.0648e-07	1.008	118	2.09977118644068	107	4.64485981308411	7	0	0	0	6	3	1	0	0	0.00616605664369745
HGNC:10973	ENSG00000089057	SLC23A2	7	157.937	1.953	0.0062629	0.528	107	2.89326168224299	111	3.97117117117117	6	5	3	1	3	2	1	0	0	0.0568706680676718
HGNC:15876	ENSG00000089063	TMEM230	8	44.871	0.552	0.00018056	1.641	124	1.90775	81	1.15555555555556	7	0	0	0	3	2	1	0	0	0.133493921184743
HGNC:8729	ENSG00000132646	PCNA	8	11.673	0.786	0.97606	0.261	115	1.3874	98	1.32448979591837	4	0	0	0	10	5	1	0	1	0.173065499433023
HGNC:1801	ENSG00000101290	CDS2	8	71.008	1.338	6.8645e-07	0.862	115	1.3874	105	1.88761904761905	8	4	2	1	4	2	1	0	0	0.00570027673292926
HGNC:15836	ENSG00000101292	PROKR2	7	17.736	1.155	2.4388e-06	1.572	10	1.405	64	0.725	1	0	0	0	10	5	1	0	0	0.158476481347723
HGNC:26957	ENSG00000125772	GPCPD1	10	66.567	2.019	0.2018	0.418	118	2.23412711864407	101	4.31683168316832	4	0	0	0	5	3	1	0	0	0.0873059233881159
HGNC:26318	ENSG00000171984	SHLD1	8	114.002	0.618	0.16633	1.007	124	2.51909677419355	96	1.58541666666667	2	0	0	0	1	1	1	0	0	0.0294183906017947
HGNC:1930	ENSG00000089199	CHGB	7	13.843	2.034	2.3622e-07	0.776	56	2.58941071428571	60	0.34	4	5	3	1	6	3	1	0	0	0.0218152738945668
HGNC:20900	ENSG00000089195	TRMT6	7	13.33	1.494	2.4031e-05	0.747	115	1.9455652173913	37	0.437837837837838	2	8	4	1	7	4	1	0	0	0.0770185024616549
HGNC:16147	ENSG00000125885	MCM8	7	48.325	2.643	1.0536e-16	0.946	115	1.9455652173913	61	0.275409836065574	3	0	0	0	8	4	1	0	0	0.000896412595126676
HGNC:16148	ENSG00000088766	CRLS1	7	33.96	0.906	0.0031076	0.932	122	1.85973770491803	76	0.584210526315789	4	6	3	1	6	3	1	0	0	0.00175241531507487
HGNC:16208	ENSG00000125872	LRRN4	7	13.514	2.223	1.2137e-09	1.338	43	1.55076744186047	87	1.45977011494253	9	6	3	1	1	1	1	0	0	0.00326588471369794
HGNC:15889	ENSG00000101311	FERMT1	6	48.185	2.034	2.9163e-11	0.854	94	1.21242553191489	89	0.797752808988764	15	5	3	1	3	2	1	0	0	0.0012556272432934
HGNC:1069	ENSG00000125845	BMP2	0	12.56	1.191	0.98799	0.224	96	1.85944791666667	83	2.02409638554217	2	8	4	1	8	4	1	0	1	0.197794554124454
HGNC:4809	ENSG00000101323	HAO1	2	57.473	1.113	1.4578e-07	1.145	9	2.68555555555556	61	1.11475409836066	1	0	0	0	6	3	1	0	0	0.00151359062814443
HGNC:25237	ENSG00000125827	TMX4	2	42.459	1.05	0.044153	0.683	85	1.33177647058824	79	1.09620253164557	7	0	0	0	2	1	1	0	0	0.197647629513449
HGNC:15917	ENSG00000182621	PLCB1	2	891.109	3.651	0.98337	0.296	106	1.63504716981132	100	2.204	3	2	1	1	9	5	1	0	1	0.0898126022676024
HGNC:9059	ENSG00000101333	PLCB4	1	436.768	3.63	3.0437e-06	0.449	3	2.521	91	3.98241758241758	20	9	5	1	8	4	1	0	0	0.0345076234233891
HGNC:16097	ENSG00000125869	LAMP5	3	16.166	0.843	2.6473e-09	1.613	50	2.58998	85	0.908235294117647	18	5	3	1	0	0	0	0	0	0.000389986056852346
HGNC:15916	ENSG00000101349	PAK5	3	301.707	2.16	0.99977	0.167	31	2.8418064516129	58	0.66551724137931	4	0	0	0	8	4	1	0	1	0.236652409151853
HGNC:15803	ENSG00000132623	ANKEF1	5	72.177	2.331	8.5371e-10	0.936	118	2.62674576271186	82	1.48292682926829	2	0	0	0	2	1	1	0	0	0.000322962211302364
HGNC:11132	ENSG00000132639	SNAP25	4	135.863	0.621	0.98653	0.229	73	2.08706849315068	91	0.962637362637363	8	4	2	1	9	5	1	0	1	0.232531053918735
HGNC:7108	ENSG00000125863	MKKS	4	33.213	1.713	2.1265e-09	1.285	129	2.0637519379845	106	3.15094339622642	2	2	1	1	6	3	1	0	0	0.0118644286791981
